id,label
9181,52408
9182,6S836
9183,533774
9184,501N45
9185,390108
9186,78S000
9187,648273
9188,39W02
9189,103830
9190,402W8
9191,368312
9192,368148
9193,505519
9194,55962
9195,282W8
9196,794509
9197,78577
9198,20680
9199,6454M
9200,5X281
9201,1897S6
9202,542692
9203,288433
9204,89765
9205,S84386
9206,6747J
9207,2T8697
9208,355510
9209,22732
9210,68264
9211,88223
9212,502141
9213,00J97
9214,89461
9215,32831
9216,9X791
9217,791946
9218,C3810
9219,M8330
9220,8165K4
9221,3955N
9222,0716U0
9223,65485
9224,057796
9225,7P271
9226,12292
9227,024630
9228,99735
9229,97092H
9230,7743E8
9231,6F151
9232,00X47
9233,209N3
9234,157235
9235,62726
9236,080R31
9237,16245
9238,606P3
9239,9362D
9240,425732
9241,98093
9242,M33766
9243,92077
9244,700532
9245,8294E
9246,50909
9247,4809U
9248,4413R
9249,331630
9250,87994
9251,692257
9252,9860Y4
9253,368D19
9254,703H3
9255,75462
9256,825333
9257,737885
9258,30973
9259,88048
9260,947064
9261,G3150
9262,77752
9263,87054
9264,784388
9265,884981
9266,6P591
9267,A08154
9268,785J3
9269,50H37
9270,0A006
9271,370365
9272,994269
9273,02987
9274,80240
9275,35550H
9276,Q0530
9277,G16620
9278,4R3627
9279,608388
9280,83V97
9281,10500
9282,52809
9283,58646
9284,992516
9285,495675
9286,446U8
9287,14416
9288,210252
9289,54152
9290,14665
9291,706594
9292,4270S2
9293,48S22
9294,796040
9295,E4750
9296,670808
9297,86160
9298,577752
9299,26947
9300,762097
9301,212608
9302,25590
9303,976800
9304,908500
9305,7V371
9306,828927
9307,957225
9308,126442
9309,70N17
9310,071655
9311,15103
9312,813227
9313,10549
9314,767998
9315,93718L
9316,12020
9317,44K52
9318,292H33
9319,S4230
9320,04823J
9321,6J531
9322,32W164
9323,668D3
9324,56048B
9325,U8480
9326,2187N
9327,52300
9328,594140
9329,67666
9330,1U176
9331,768251
9332,239331
9333,8248R
9334,5J341
9335,U0110
9336,47315
9337,937996
9338,56406
9339,08646
9340,A2790
9341,004322
9342,00226
9343,9392M
9344,620686
9345,57242
9346,054850
9347,7D4629
9348,2H991
9349,835068
9350,27P57
9351,324163
9352,G77514
9353,374T89
9354,11667
9355,P7365
9356,2B4779
9357,819N95
9358,53E02
9359,9N251
9360,61651
9361,52315
9362,824828
9363,06233
9364,189769
9365,417549
9366,V8985
9367,A7180
9368,60042
9369,01179
9370,74412
9371,46227
9372,063132
9373,006378
9374,99427F
9375,213176
9376,E39802
9377,3519M2
9378,9503J
9379,024636
9380,16716
9381,646336
9382,022F55
9383,72492
9384,08159
9385,351412
9386,28237
9387,57Z97
9388,973F3
9389,75928
9390,504188
9391,X3125
9392,G6820
9393,85710
9394,008907
9395,2927A6
9396,48C530
9397,351H3
9398,7F8691
9399,52301
9400,693413
9401,868267
9402,306406
9403,05526
9404,704546
9405,L9635
9406,222956
9407,92519
9408,759338
9409,771631
9410,94842
9411,10695
9412,882928
9413,02395
9414,053783
9415,0X1699
9416,41467D
9417,06592
9418,1R541
9419,53912
9420,08647
9421,260043
9422,08496
9423,49798
9424,14535
9425,87P47
9426,64798
9427,09U138
9428,353462
9429,077373
9430,05468
9431,475858
9432,5424N
9433,460N3
9434,921P3
9435,51237T
9436,659083
9437,611632
9438,791947
9439,247H27
9440,025915
9441,7490Y
9442,83917
9443,5L531
9444,90H47
9445,1123C
9446,326209
9447,52316
9448,44957
9449,14575
9450,93810
9451,821Z35
9452,382070
9453,5X1651
9454,44X47
9455,84606
9456,73E830
9457,88688
9458,81869
9459,613687
9460,763439
9461,159295
9462,694310
9463,88124
9464,00705
9465,650447
9466,69579
9467,591F3
9468,K46344
9469,04440
9470,46172
9471,934699
9472,737885
9473,17657H
9474,0Y336
9475,333678
9476,55758
9477,F8635
9478,509611
9479,404438
9480,50989
9481,757755
9482,S6740
9483,46L87
9484,750501
9485,16813
9486,4044K0
9487,W1670
9488,773R73
9489,R4305
9490,5X881
9491,776435
9492,335D15
9493,168378
9494,F6145
9495,95861
9496,248B3
9497,734595
9498,S2200
9499,9503E
9500,28490
9501,239H05
9502,52562
9503,982X53
9504,C27638
9505,396J3
9506,28A336
9507,352111
9508,6H511
9509,127832
9510,702586
9511,58648
9512,38G706
9513,552297
9514,N6995
9515,A23868
9516,889092
9517,78505
9518,040033
9519,98024
9520,744359
9521,59171
9522,942095
9523,35719
9524,51Q372
9525,39919
9526,10T97
9527,1683G2
9528,427047
9529,43986
9530,96319
9531,952562
9532,97065
9533,09614
9534,685049
9535,08588L
9536,507G8
9537,70250P
9538,53700
9539,59922
9540,A50220
9541,58133
9542,370198
9543,86R77
9544,706592
9545,31725
9546,78G960
9547,5399Y4
9548,074803
9549,86160
9550,87712
9551,84U164
9552,35056
9553,59091
9554,5M666
9555,9V7071
9556,67671
9557,19493
9558,130539
9559,55K210
9560,983680
9561,27388
9562,869F3
9563,24826
9564,767P35
9565,956667
9566,308449
9567,1Z6975
9568,046182
9569,0865W
9570,768B15
9571,1Z441
9572,543184
9573,327522
9574,771625
9575,N8085
9576,377972
9577,501420
9578,55198
9579,650981
9580,004S8
9581,54314
9582,874W8
9583,384543
9584,480775
9585,505517
9586,64544
9587,353972
9588,58403
9589,9462K
9590,4638A
9591,70666
9592,027X3
9593,558644
9594,53148
9595,707568
9596,284S8
9597,84351
9598,136H3
9599,791512
9600,54A310
9601,768Z3
9602,50446
9603,740738
9604,344646
9605,Y47826
9606,738R3
9607,801116
9608,72W978
9609,95L77
9610,78505
9611,407P3
9612,W2310
9613,49Y272
9614,73919
9615,178621
9616,703P53
9617,295G8
9618,54540
9619,082382
9620,52177
9621,280501
9622,683655
9623,609P85
9624,50890
9625,3Z4051
9626,97724
9627,15730
9628,59798
9629,44688
9630,799C8
9631,51655
9632,97649
9633,30509
9634,753917
9635,7D671
9636,31144
9637,607R3
9638,3X7069
9639,N4545
9640,64584
9641,54472
9642,7X621
9643,762111
9644,9K246
9645,0W986
9646,T0905
9647,7045A8
9648,87051
9649,501T51
9650,403V47
9651,788357
9652,037994
9653,085566
9654,614534
9655,40747
9656,73L77
9657,E68252
9658,Y29574
9659,37885
9660,972717
9661,302307
9662,M0420
9663,34S874
9664,94135
9665,54U42
9666,G09194
9667,87786
9668,L7995
9669,092033
9670,63391
9671,12748
9672,765P3
9673,501809
9674,751X05
9675,49110
9676,95632P
9677,69610
9678,959M8
9679,963C8
9680,9Q146
9681,U2450
9682,499769
9683,742787
9684,241376
9685,587998
9686,27834
9687,597085
9688,19196
9689,54K402
9690,9546X
9691,827385
9692,16T47
9693,2V931
9694,38817V
9695,30970
9696,71652
9697,085888
9698,75700
9699,G94132
9700,793554
9701,Q7610
9702,Q33078
9703,M20908
9704,0C576
9705,235702
9706,35831
9707,537P3
9708,782339
9709,4752W
9710,441388
9711,235239
9712,75C546
9713,35430D
9714,472584
9715,64662
9716,57554
9717,5419Q0
9718,0X311
9719,77Q672
9720,49872
9721,E85050
9722,14679
9723,56899
9724,243X35
9725,5378U6
9726,544745
9727,95292
9728,565P3
9729,54540
9730,696432
9731,97271H
9732,2D2789
9733,09969
9734,590942
9735,92538
9736,1X351
9737,39919
9738,61218
9739,632635
9740,56409
9741,032829
9742,9911C
9743,04746
9744,99836P
9745,359607
9746,66627
9747,28485
9748,49732Z
9749,23523N
9750,777765
9751,50280
9752,82928
9753,88486
9754,W96432
9755,96884
9756,46188
9757,37115
9758,033889
9759,1470A4
9760,59804
9761,3P2317
9762,78863
9763,936191
9764,70864R
9765,3R9873
9766,101R81
9767,816519
9768,0T6741
9769,K8640
9770,K54238
9771,S6350
9772,467V3
9773,42P17
9774,69719
9775,53129
9776,0646V
9777,G75716
9778,50448
9779,0675K8
9780,67294
9781,700453
9782,24137V
9783,288435
9784,749553
9785,9B4767
9786,650989
9787,62Q884
9788,M1470
9789,6B3923
9790,404434
9791,947068
9792,650480
9793,406482
9794,220J05
9795,53991Z
9796,518619
9797,3933W
9798,90C42
9799,97722
9800,J6595
9801,96549L
9802,2R2559
9803,695X3
9804,02C238
9805,55749
9806,J6405
9807,40971
9808,2K646
9809,55079
9810,88705J
9811,A53254
9812,62615
9813,50220
9814,86847
9815,906109
9816,061976
9817,45070
9818,255947
9819,158128
9820,92T67
9821,6728C6
9822,2847Y6
9823,89R27
9824,87X87
9825,01776
9826,78582
9827,500094
9828,71464
9829,659C8
9830,55747
9831,05485R
9832,62729
9833,6836G0
9834,75W702
9835,03838
9836,C32634
9837,97E62
9838,32E118
9839,Z6175
9840,51S02
9841,V8095
9842,260696
9843,65S486
9844,400346
9845,97507
9846,404436
9847,7K776
9848,58647
9849,U9460
9850,W72092
9851,36648
9852,78453
9853,08646
9854,51442R
9855,818K8
9856,577M8
9857,14303
9858,2B671
9859,790B69
9860,92349
9861,194T3
9862,09186
9863,022757
9864,3710C
9865,0727G4
9866,166328
9867,439330
9868,44Y92
9869,9M806
9870,12750
9871,1H791
9872,22959
9873,22985
9874,5J691
9875,27776
9876,337764
9877,52426
9878,695462
9879,48236
9880,775C8
9881,89534
9882,73D87
9883,05033
9884,60L87
9885,992L23
9886,644V01
9887,368R51
9888,14541
9889,480T3
9890,412636
9891,0068Y2
9892,257986
9893,80907
9894,A1180
9895,39809
9896,15976
9897,050R47
9898,78860
9899,608389
9900,992220
9901,550N3
9902,33900
9903,3B4073
9904,26212
9905,24782
9906,8391M
9907,81604
9908,56P57
9909,245481
9910,81602
9911,54580
9912,778583
9913,1X781
9914,789466
9915,97514
9916,948226
9917,59840
9918,650485
9919,M94848
9920,12251
9921,592086
9922,606006
9923,2586Y6
9924,499771
9925,01348
9926,66822
9927,911S8
9928,392304
9929,03958
9930,97511
9931,083Z11
9932,595037
9933,963444
9934,96357
9935,804231
9936,22750H
9937,6957Y
9938,38602
9939,G62004
9940,38694
9941,861136
9942,44307
9943,12Y786
9944,37992
9945,4J2385
9946,60751
9947,3A806
9948,Q01816
9949,33703
9950,60059
9951,0823K8
9952,393Q8
9953,878X11
9954,247522
9955,64710
9956,65950
9957,40220
9958,707577
9959,29681
9960,249806
9961,1866B
9962,787J19
9963,784392
9964,065173
9965,501423
9966,90R07
9967,88486
9968,744360
9969,42077
9970,22124
9971,83U62
9972,2475C2
9973,410590
9974,80903
9975,217R55
9976,36200L
9977,377975
9978,36Z37
9979,697507
9980,7U086
9981,067H3
9982,24Y02
9983,4P791
9984,063132
9985,784723
9986,88213
9987,670P15
9988,N9825
9989,1019H
9990,M88826
9991,679076
9992,0F401
9993,958707
9994,2968S
9995,53983
9996,427045
9997,963369
9998,K27960
9999,2Z8519
10000,72357
10001,16Z47
10002,114074
10003,096H29
10004,92B67
10005,A65960
10006,Z7445
10007,92580
10008,01368
10009,E7510
10010,50767
10011,8Z0661
10012,910199
10013,699558
10014,202051
10015,939225
10016,85901
10017,579801
10018,54196X
10019,700528
10020,27695
10021,4K376
10022,393Q8
10023,49877
10024,692339
10025,61389
10026,02139
10027,347319
10028,82928
10029,025H3
10030,716Y8
10031,059840
10032,47724P
10033,876815
10034,800Q8
10035,509611
10036,829J3
10037,30775
10038,814464
10039,88W62
10040,75719
10041,84727
10042,797653
10043,3B181
10044,36736
10045,03956
10046,4P0781
10047,427776
10048,9K946
10049,420Z3
10050,969J3
10051,4M836
10052,09W340
10053,99Y52
10054,61777R
10055,642249
10056,847U8
10057,644342
10058,50143
10059,64639F
10060,31612
10061,10690
10062,704631
10063,30535
10064,82957
10065,6612K6
10066,990470
10067,1F681
10068,824825
10069,9W676
10070,9643A
10071,020715
10072,40028
10073,92453
10074,99735
10075,A2530
10076,49930X
10077,9137K
10078,V9615
10079,552500
10080,423R87
10081,Y68492
10082,11643
10083,02587
10084,055746
10085,435239
10086,872P67
10087,7Y726
10088,8825C8
10089,416812
10090,2041G6
10091,540970
10092,206475
10093,46354
10094,8778N
10095,0063G6
10096,5916T
10097,0341N
10098,7042Q
10099,2E636
10100,8H261
10101,67285D
10102,324166
10103,924S8
10104,210574
10105,765486
10106,97681R
10107,52109
10108,60614
10109,82488
10110,B5235
10111,95108D
10112,28S22
10113,44288
10114,9C436
10115,3T0363
10116,052420
10117,64V87
10118,006380
10119,473T17
10120,N1655
10121,0L181
10122,3F4057
10123,328261
10124,673914
10125,004F15
10126,55965
10127,804751
10128,79V87
10129,88054F
10130,462K8
10131,65F17
10132,056901
10133,89985
10134,731731
10135,153148
10136,14194
10137,332985
10138,085X63
10139,17541
10140,059931
10141,2G536
10142,04331
10143,16570
10144,535B09
10145,37285
10146,67H97
10147,8K826
10148,76R87
10149,0382H
10150,87A662
10151,7F961
10152,Y79560
10153,1K686
10154,542703
10155,63195
10156,926F31
10157,75751
10158,766203
10159,50767
10160,59609
10161,7T821
10162,17324
10163,L0015
10164,767526
10165,8500K
10166,32957X
10167,701428
10168,0748Y0
10169,66762
10170,75722
10171,N6625
10172,415489
10173,93512N
10174,694310
10175,80908
10176,540961
10177,065510
10178,33189
10179,7B721
10180,390262
10181,215405
10182,20668
10183,8F9187
10184,7680F
10185,H5995
10186,12P47
10187,66903
10188,368314
10189,058574
10190,204R29
10191,77981V
10192,14764
10193,59604
10194,386L63
10195,701428
10196,74399
10197,0K416
10198,947068
10199,N9825
10200,4782K
10201,84022
10202,768250
10203,388N13
10204,M6900
10205,88C12
10206,0667M4
10207,91367
10208,052806
10209,377L73
10210,4M786
10211,41059Z
10212,S94086
10213,696435
10214,493621
10215,8829U8
10216,572775
10217,72K72
10218,213173
10219,01S616
10220,Y37978
10221,44135
10222,74E558
10223,630N91
10224,96899
10225,257987
10226,099380
10227,5538E
10228,3H7559
10229,70041
10230,282547
10231,22M62
10232,002B57
10233,624779
10234,61218
10235,99011
10236,789458
10237,L0015
10238,8H2533
10239,063132
10240,8351C
10241,214664
10242,7462J
10243,439H29
10244,54430X
10245,55004
10246,3F131
10247,260034
10248,5P221
10249,13667R
10250,23538
10251,18760
10252,384D75
10253,98028
10254,66200
10255,98046
10256,46662
10257,278460
10258,972706
10259,75Q966
10260,77541
10261,733777
10262,74S894
10263,88820
10264,024X01
10265,985740
10266,2R681
10267,57993
10268,18485
10269,95K22
10270,781866
10271,79820
10272,788352
10273,553G8
10274,863193
10275,578H3
10276,35825
10277,5434E
10278,18628
10279,0H5995
10280,84S216
10281,58628
10282,02591X
10283,280498
10284,519B3
10285,6P0289
10286,44957
10287,7426N
10288,16707
10289,368D19
10290,92219
10291,52564
10292,B1855
10293,708651
10294,89766
10295,882955
10296,72771
10297,0346G
10298,29002X
10299,08E516
10300,020708
10301,98320R
10302,16M342
10303,84337
10304,652Z3
10305,28490
10306,1L351
10307,8N531
10308,63425
10309,M4980
10310,562538
10311,Q1600
10312,13711
10313,97067
10314,288692
10315,947064
10316,9F1085
10317,177Z3
10318,00231
10319,A82956
10320,225P3
10321,785953
10322,96352
10323,398949
10324,961Z23
10325,R0425
10326,0T651
10327,7271X
10328,266847
10329,356352
10330,21811
10331,77234
10332,M20908
10333,5427M
10334,25781
10335,925698
10336,80549
10337,G77752
10338,10W226
10339,060612
10340,715760
10341,62W12
10342,56360
10343,78503
10344,33A638
10345,215225
10346,88874
10347,640195
10348,46362
10349,4G866
10350,03167
10351,980904
10352,01W610
10353,518619
10354,687745
10355,067552
10356,072F53
10357,09M134
10358,1428E2
10359,220901
10360,73916
10361,C89988
10362,316X3
10363,761389
10364,27639
10365,605264
10366,980D3
10367,9114T
10368,72763B
10369,7C686
10370,8Q956
10371,889096
10372,15356
10373,44655
10374,E2960
10375,26274P
10376,V8765
10377,50496
10378,32583
10379,66194
10380,70425
10381,M91194
10382,W3810
10383,87756
10384,950283
10385,D4565
10386,292787
10387,7X1425
10388,060615
10389,87779
10390,0Y106
10391,1G516
10392,46168
10393,341859
10394,621879
10395,292528
10396,60484
10397,746884
10398,46336
10399,414752
10400,10501
10401,2586E2
10402,57240
10403,66K756
10404,283D21
10405,536553
10406,8472Q
10407,9R0175
10408,5C146
10409,9029W
10410,9L4057
10411,77971
10412,701429
10413,044136
10414,326211
10415,91C346
10416,531722
10417,26814
10418,99562
10419,19774
10420,552N01
10421,302317
10422,Q54544
10423,2N3997
10424,9207N
10425,27047
10426,8870S
10427,14527
10428,99699
10429,579805
10430,6R6337
10431,443E8
10432,011D3
10433,514520
10434,585J45
10435,5460J
10436,94843
10437,366J3
10438,26441
10439,646345
10440,54466
10441,84973
10442,03653
10443,16570
10444,695461
10445,702502
10446,975B29
10447,893180
10448,A27050
10449,22Z57
10450,1214H
10451,0S976
10452,760743
10453,353458
10454,0D5747
10455,650976
10456,528859
10457,35709
10458,6272M
10459,27516
10460,66901
10461,J8015
10462,66820
10463,36686
10464,833018
10465,C98946
10466,0L2579
10467,002752
10468,Q8730
10469,621879
10470,65430
10471,15973
10472,7652L
10473,288875
10474,90H47
10475,92268
10476,975488
10477,062B61
10478,98027
10479,975492
10480,8X9093
10481,785J3
10482,83216
10483,104324
10484,787412
10485,990470
10486,226959
10487,4X5271
10488,50832
10489,256H3
10490,58Y852
10491,2498U2
10492,96A538
10493,132582
10494,962Z05
10495,694318
10496,964851
10497,92519
10498,642254
10499,7P0943
10500,33163B
10501,48310
10502,390263
10503,27637
10504,730N09
10505,965503
10506,77S620
10507,98599
10508,22712
10509,7F0501
10510,71W52
10511,02755
10512,709616
10513,33020
10514,799699
10515,998656
10516,823295
10517,2W726
10518,87419
10519,679086
10520,482912
10521,37513
10522,68931D
10523,262749
10524,828920
10525,178X17
10526,224900
10527,608055
10528,982957
10529,87408
10530,926931
10531,66194
10532,985736
10533,90C82
10534,9913W
10535,778582
10536,39335
10537,937173
10538,37P67
10539,64173
10540,882598
10541,6401H
10542,310F97
10543,094086
10544,85698
10545,366X3
10546,614V93
10547,891128
10548,497714
10549,679558
10550,569646
10551,0V4143
10552,482920
10553,52K92
10554,754G8
10555,41681H
10556,248Z3
10557,2804K8
10558,972N3
10559,618632
10560,473808
10561,B0505
10562,97087
10563,511650
10564,2D4583
10565,7Z0867
10566,72Z57
10567,3A686
10568,66204
10569,R3475
10570,U06596
10571,06096
10572,W82482
10573,644288
10574,31659
10575,085901
10576,91948
10577,00644
10578,048707
10579,43425
10580,14U62
10581,47757
10582,6543X
10583,308453
10584,571683
10585,90Q62
10586,050379
10587,936191
10588,26L47
10589,3J081
10590,88433
10591,0921W0
10592,004806
10593,54K402
10594,96682L
10595,828920
10596,10551
10597,626Y8
10598,48791
10599,463V75
10600,595H51
10601,37866
10602,949112
10603,35134
10604,U78508
10605,7662K4
10606,48400
10607,8V2955
10608,144V45
10609,620683
10610,02060
10611,382492
10612,2K266
10613,78741F
10614,01606
10615,56518
10616,2848T
10617,74L27
10618,0385Q8
10619,18620
10620,92269
10621,47106
10622,96689L
10623,99562
10624,644L43
10625,00090
10626,82378
10627,95312P
10628,P8945
10629,54273
10630,342598
10631,374290
10632,702579
10633,986074
10634,67H97
10635,306401
10636,831650
10637,97E62
10638,00710
10639,046658
10640,48E42
10641,28068P
10642,G4310
10643,501346
10644,84E066
10645,52294
10646,5454B
10647,746N3
10648,06341
10649,227C8
10650,40779
10651,77930
10652,55E246
10653,614535
10654,Y9370
10655,237753
10656,94258
10657,694308
10658,5H9125
10659,46387
10660,040033
10661,032052
10662,80903
10663,14U866
10664,6X7121
10665,528854
10666,763439
10667,353969
10668,8A496
10669,0N501
10670,73815
10671,254225
10672,52303
10673,Y4120
10674,27783
10675,9N6307
10676,910554
10677,616251
10678,278450
10679,33S62
10680,74753
10681,50892
10682,74292
10683,624D83
10684,28858
10685,99390
10686,Z9735
10687,804751
10688,431140
10689,53968
10690,04751
10691,L4585
10692,13M22
10693,8J9323
10694,2863U4
10695,96894
10696,N4145
10697,524766
10698,95679
10699,614196
10700,C4550
10701,2957M
10702,70W606
10703,86773
10704,880546
10705,022Q8
10706,00999
10707,779818
10708,619839
10709,2T8635
10710,C63386
10711,E46174
10712,73788F
10713,791506
10714,550881
10715,664775
10716,337B67
10717,798603
10718,01819
10719,518621
10720,84536
10721,1068D
10722,L6645
10723,08542
10724,3B7553
10725,61391
10726,2847E2
10727,7935M8
10728,53698
10729,733779
10730,15403
10731,412624
10732,384D75
10733,973691
10734,K10694
10735,8B8609
10736,1Y016
10737,76210V
10738,14762
10739,44749
10740,621L79
10741,Y9110
10742,4U736
10743,356355
10744,675A8
10745,0V7339
10746,S44864
10747,49361
10748,20222
10749,5E606
10750,63N47
10751,84077
10752,6462Y8
10753,835065
10754,501H17
10755,590940
10756,22L67
10757,79U648
10758,993F33
10759,018659
10760,59295
10761,24802
10762,937991
10763,Y11240
10764,112026
10765,22956
10766,6V271
10767,Y9760
10768,89534
10769,22759
10770,S6850
10771,404441
10772,09541
10773,674909
10774,976S8
10775,237P59
10776,46347
10777,21550
10778,620682
10779,E6320
10780,80782
10781,54P37
10782,01360
10783,63375
10784,30W352
10785,83A12
10786,572772
10787,000401
10788,5F551
10789,08M944
10790,55005
10791,67998
10792,7086W2
10793,048791
10794,97753P
10795,290485
10796,148305
10797,K86432
10798,A61526
10799,94307
10800,48227
10801,G27688
10802,054B71
10803,6824Z
10804,6708K0
10805,55E296
10806,72589
10807,046659
10808,6S056
10809,42160
10810,K24910
10811,98778T
10812,70L67
10813,061976
10814,0181Z
10815,97254
10816,W01424
10817,58945
10818,N4545
10819,677504
10820,U8490
10821,16589
10822,31033
10823,00259
10824,754K8
10825,54159
10826,2745G0
10827,276578
10828,791506
10829,663269
10830,85C904
10831,82592
10832,88123
10833,34S648
10834,45A390
10835,14067
10836,000710
10837,4W856
10838,60062
10839,000414
10840,949114
10841,064705
10842,2H8655
10843,T3885
10844,02G02
10845,065172
10846,1434X
10847,79V87
10848,051731
10849,03469
10850,18755
10851,796672
10852,988119
10853,889093
10854,326D3
10855,44211
10856,216717
10857,700P55
10858,618632
10859,1745C4
10860,8U596
10861,9W866
10862,4787U2
10863,86E232
10864,W6610
10865,048789
10866,09E706
10867,626P3
10868,22117
10869,11678
10870,659175
10871,685696
10872,25781
10873,85051
10874,544311
10875,10590
10876,775715
10877,82H87
10878,742L11
10879,96550
10880,789896
10881,258651
10882,77783
10883,56907
10884,938234
10885,5V6807
10886,52L27
10887,018484
10888,95202
10889,53700
10890,94R67
10891,80330
10892,7N8001
10893,0E706
10894,889092
10895,21876B
10896,670814
10897,04629
10898,06859
10899,M56090
10900,E70046
10901,528Z3
10902,1W296
10903,742L11
10904,99741
10905,850C8
10906,9X3925
10907,322116
10908,482924
10909,26814
10910,255951
10911,618P33
10912,53697
10913,388713
10914,553J63
10915,91A72
10916,002754
10917,066767
10918,27845T
10919,7X2547
10920,T8815
10921,93934
10922,95863
10923,92T67
10924,167A8
10925,5686A2
10926,10590
10927,46799
10928,64285
10929,9257T
10930,62528
10931,84072
10932,400X95
10933,44876
10934,52489
10935,414677
10936,404N47
10937,70916
10938,Y08206
10939,Q54556
10940,C3810
10941,42288
10942,020E8
10943,061W8
10944,647R3
10945,2070N
10946,97091V
10947,5L4819
10948,Q2020
10949,38S32
10950,M96548
10951,64024
10952,343732
10953,29567
10954,065Z81
10955,70X97
10956,758689
10957,081470
10958,329568
10959,T5705
10960,48310
10961,9T3209
10962,00342
10963,6D3681
10964,554248
10965,74265
10966,58655
10967,05466
10968,35225L
10969,88126
10970,608385
10971,370365
10972,754599
10973,5422E0
10974,75751
10975,17324
10976,9881Q0
10977,23294
10978,9546X
10979,341L59
10980,0748Y0
10981,716Y8
10982,6L1183
10983,965503
10984,2521Q0
10985,40H47
10986,A61128
10987,106H3
10988,37884
10989,3S986
10990,850270
10991,089984
10992,20U012
10993,04E644
10994,H1655
10995,88445
10996,17144
10997,7P8695
10998,768001
10999,698488
11000,8L7383
11001,998028
11002,864171
11003,33699
11004,8500K
11005,71766
11006,77371
11007,837119
11008,E9740
11009,608N49
11010,030773
11011,44B77
11012,7296S2
11013,34501
11014,401J07
11015,5D0047
11016,857G8
11017,681601
11018,U4870
11019,75722
11020,08904
11021,02013
11022,T5705
11023,788480
11024,7019Z
11025,545P35
11026,548401
11027,28451
11028,T8705
11029,75Q506
11030,28991
11031,105R3
11032,14486X
11033,223598
11034,305K8
11035,42794
11036,H1905
11037,484F3
11038,8774U
11039,C9340
11040,453330
11041,7N761
11042,70656
11043,926937
11044,329571
11045,344646
11046,10485
11047,W5500
11048,81976
11049,735828
11050,74531
11051,274531
11052,0041Y
11053,X0925
11054,70669
11055,804238
11056,24N67
11057,E00088
11058,61S22
11059,91513
11060,28W32
11061,017G8
11062,76075R
11063,21S402
11064,90400
11065,6138Y
11066,8N491
11067,42A72
11068,2694N
11069,522M8
11070,G27688
11071,0V7339
11072,5P841
11073,38605
11074,81848
11075,376350
11076,5D9675
11077,803164
11078,55948
11079,154X3
11080,6052M6
11081,281169
11082,85295X
11083,96618
11084,4688G
11085,9C436
11086,34104
11087,223599
11088,846168
11089,Q5510
11090,9119M
11091,62008
11092,022576
11093,65453J
11094,283226
11095,31650
11096,765481
11097,97254
11098,4634R
11099,14301
11100,6F7791
11101,087945
11102,6660S
11103,52569
11104,48233
11105,23864
11106,364F51
11107,61624P
11108,13926
11109,908506
11110,6X6433
11111,074J65
11112,974753
11113,282303
11114,826X75
11115,2885U
11116,20S32
11117,7908W4
11118,17656V
11119,96130
11120,6B571
11121,7020E
11122,310497
11123,4R3815
11124,358402
11125,101942
11126,55824
11127,53336
11128,223593
11129,210T55
11130,99770
11131,91129
11132,78856
11133,604H3
11134,388223
11135,17542
11136,5210F
11137,497258
11138,3P191
11139,56086
11140,56515
11141,045Y8
11142,85Q054
11143,58706
11144,13445
11145,95A62
11146,23597
11147,966K8
11148,405H3
11149,81600
11150,89837
11151,1J241
11152,75732
11153,10577
11154,686M8
11155,37987
11156,10591
11157,28A336
11158,9221X
11159,7J4635
11160,0239C
11161,927749
11162,3H4079
11163,546786
11164,95459
11165,769569
11166,66219
11167,312548
11168,702587
11169,020P29
11170,0D491
11171,10544
11172,25V87
11173,75196
11174,60041
11175,7861V
11176,08906
11177,81846
11178,87947
11179,48213
11180,04323
11181,33895
11182,501T51
11183,8B031
11184,85710
11185,85U42
11186,61649
11187,73671
11188,773674
11189,821L47
11190,962721
11191,84728
11192,78Z27
11193,55086
11194,5288Q6
11195,966820
11196,155198
11197,6653A4
11198,64827R
11199,99387
11200,53903
11201,0X4711
11202,540653
11203,6681Z
11204,399114
11205,9898Q6
11206,368147
11207,370192
11208,540961
11209,390109
11210,57224
11211,8371W8
11212,089136
11213,56517
11214,333671
11215,080333
11216,48V97
11217,19838
11218,07566
11219,51415
11220,08T57
11221,17145
11222,85964
11223,0805U
11224,68504B
11225,61131
11226,94618V
11227,878851
11228,55531D
11229,841718
11230,46174
11231,25702
11232,725585
11233,2F0737
11234,70726
11235,H3555
11236,65179
11237,972712
11238,362004
11239,W56278
11240,02305
11241,55304
11242,86G222
11243,32824
11244,781865
11245,77373
11246,85M400
11247,290746
11248,08966P
11249,18016
11250,608385
11251,50A494
11252,7L8697
11253,59926
11254,W82482
11255,936C8
11256,Y20538
11257,053779
11258,56518
11259,55A308
11260,26947
11261,5907C
11262,11168
11263,07921
11264,01C488
11265,62620
11266,66328
11267,204427
11268,40U12
11269,W7340
11270,78204
11271,764838
11272,251854
11273,46658
11274,839666
11275,51735
11276,80911
11277,03655
11278,0137W
11279,707N77
11280,168372
11281,431C8
11282,95038
11283,064T07
11284,1237Y
11285,6B4781
11286,848855
11287,9B291
11288,2943C
11289,592976
11290,7956E4
11291,0B551
11292,77364
11293,386121
11294,3437M2
11295,035945
11296,208201
11297,038P47
11298,40919F
11299,541955
11300,Q2930
11301,3584S2
11302,998N61
11303,050766
11304,W63380
11305,03799L
11306,044X13
11307,501821
11308,85M400
11309,796677
11310,696434
11311,75723
11312,56512
11313,2395W0
11314,786436
11315,280241
